session_id,user_id,label,attack_type,event_count,session_duration_sec,failed_logins,beneficiary_adds,password_changes,security_changes,device_registers,transfer_count,total_transfer_amount,max_transfer_amount,avg_transfer_amount,transaction_velocity_per_min,new_device,new_location,time_since_prev_session_hr,impossible_travel,amount_zscore,login_hour
U0293_D18,U0293,0,normal,4,1779.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,73.41333333333333,0,-1.6312982798073723,11
U0293_D19,U0293,0,normal,4,923.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.58722222222222,0,-1.6312982798073723,16
U0293_D20,U0293,0,normal,4,1450.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,53.53611111111111,0,-1.6312982798073723,22
U0294_D1,U0294,1,new_location,5,631.0,0,0,0,0,0,1,2899.86,2899.86,2899.86,0.09508716323296354,0,0,0.0,0,-0.1948689106728285,21
U0294_D2,U0294,0,normal,2,857.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,34.46388888888889,0,-2.163101017103802,7
U0294_D3,U0294,0,normal,4,854.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,61.73694444444445,0,-2.163101017103802,21
U0294_D4,U0294,0,normal,5,2843.0,0,0,0,0,0,1,3113.62,3113.62,3113.62,0.021104467112205417,0,0,70.93472222222222,0,-0.049782839251903216,20
U0294_D5,U0294,1,new_location,5,407.0,0,0,0,0,0,1,3557.71,3557.71,3557.71,0.14742014742014742,0,1,48.74472222222222,0,0.2516359175656436,22
U0294_D6,U0294,0,normal,3,923.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,40.97388888888889,0,-2.163101017103802,15
U0294_D7,U0294,0,normal,4,1027.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,42.36083333333333,0,-2.163101017103802,10
U0294_D8,U0294,0,normal,4,1724.0,0,0,0,0,0,1,4200.49,4200.49,4200.49,0.03480278422273782,0,0,29.933055555555555,0,0.6879122320676196,16
U0294_D9,U0294,0,normal,3,640.0,0,0,0,0,0,1,5370.27,5370.27,5370.27,0.09375,0,0,73.39694444444444,0,1.4818810972751901,18
U0294_D10,U0294,0,normal,4,884.0,0,0,0,0,0,1,1050.52,1050.52,1050.52,0.06787330316742082,0,0,25.025833333333335,0,-1.4500779082475586,19
U0294_D11,U0294,0,normal,3,1124.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,41.03805555555556,0,-2.163101017103802,12
U0294_D12,U0294,0,normal,4,883.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,49.20194444444444,0,-2.163101017103802,14
U0294_D13,U0294,0,normal,4,1054.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,69.96694444444445,0,-2.163101017103802,12
U0294_D14,U0294,0,normal,4,1079.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,42.98166666666667,0,-2.163101017103802,7
U0294_D15,U0294,1,velocity_attack,9,707.0,0,0,0,0,0,7,29362.41,6986.43,4194.63,0.594059405940594,1,0,34.74111111111111,0,0.683934853799812,18
U0294_D16,U0294,0,normal,4,835.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,50.702222222222225,0,-2.163101017103802,21
U0294_D17,U0294,0,normal,4,1160.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,60.23083333333334,0,-2.163101017103802,10
U0294_D18,U0294,0,normal,3,998.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,44.92888888888889,0,-2.163101017103802,7
U0294_D19,U0294,0,normal,4,1012.0,0,0,0,0,0,1,2657.42,2657.42,2657.42,0.05928853754940711,0,0,47.82666666666667,0,-0.35942105866725765,7
U0294_D20,U0294,0,normal,5,2345.0,0,0,0,0,0,1,2729.48,2729.48,2729.48,0.0255863539445629,0,0,59.19416666666667,0,-0.31051152317609054,18
U0295_D1,U0295,0,normal,3,274.0,0,0,0,0,0,1,4157.82,4157.82,4157.82,0.21897810218978103,0,0,0.0,0,0.9671709191900711,16
U0295_D2,U0295,0,normal,2,839.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,64.47694444444444,0,-2.418669017404009,8
U0295_D3,U0295,1,composite_ato,9,715.0,1,1,1,1,1,2,103683.41,64845.81,51841.705,0.16783216783216784,1,1,58.56944444444444,0,39.79761624028608,19
U0295_D4,U0295,0,normal,4,811.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,46.82416666666666,0,-2.418669017404009,18
U0295_D5,U0295,0,normal,5,1352.0,0,0,0,0,0,1,1262.09,1262.09,1262.09,0.04437869822485207,0,0,17.397777777777776,0,-1.3909105464802984,12
U0295_D6,U0295,0,normal,4,1266.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,48.11055555555556,0,-2.418669017404009,12
U0295_D7,U0295,0,normal,4,1357.0,0,0,0,0,0,1,3601.77,3601.77,3601.77,0.04421518054532056,0,0,43.433055555555555,0,0.5143624049342501,8
U0295_D8,U0295,0,normal,3,969.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,79.4011111111111,0,-2.418669017404009,16
U0295_D9,U0295,1,large_transfer,4,240.0,0,0,0,0,0,1,60735.9,60735.9,60735.9,0.25,1,0,17.175833333333333,0,47.04043113724059,9
U0295_D10,U0295,0,normal,2,531.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,81.535,0,-2.418669017404009,19
U0295_D11,U0295,0,normal,3,1253.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,38.6775,0,-2.418669017404009,9
U0295_D12,U0295,0,normal,5,2046.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,53.83027777777778,0,-2.418669017404009,16
U0295_D13,U0295,0,normal,4,880.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,29.983333333333334,0,-2.418669017404009,22
U0295_D14,U0295,0,normal,4,990.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,40.30388888888889,0,-2.418669017404009,15
U0295_D15,U0295,0,normal,4,2190.0,0,0,0,0,0,1,3561.98,3561.98,3561.98,0.0273972602739726,0,0,71.44305555555556,0,0.48196019149617964,14
U0295_D16,U0295,0,normal,3,1615.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,15.839166666666667,0,-2.418669017404009,7
U0295_D17,U0295,0,normal,3,1299.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,55.89333333333333,0,-2.418669017404009,15
U0295_D18,U0295,0,normal,5,1766.0,0,0,0,0,0,1,3671.06,3671.06,3671.06,0.03397508493771234,0,0,45.53916666666667,0,0.5707873702301512,13
U0295_D19,U0295,0,normal,5,2367.0,0,0,0,0,0,1,1566.07,1566.07,1566.07,0.025348542458808618,0,0,44.79472222222222,0,-1.143370339370354,10
U0295_D20,U0295,0,normal,4,1900.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,81.68666666666667,0,-2.418669017404009,21
U0296_D1,U0296,0,normal,3,385.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,-1.5258167865589627,11
U0296_D2,U0296,0,normal,4,712.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,35.278333333333336,0,-1.5258167865589627,22
U0296_D3,U0296,0,normal,4,1455.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,33.00333333333333,0,-1.5258167865589627,7
U0296_D4,U0296,0,normal,3,853.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,53.04,0,-1.5258167865589627,13
U0296_D5,U0296,0,normal,3,1144.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,41.675,0,-1.5258167865589627,7
U0296_D6,U0296,0,normal,4,926.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,51.593333333333334,0,-1.5258167865589627,11
U0296_D7,U0296,0,normal,3,1114.0,0,0,0,0,0,1,9352.46,9352.46,9352.46,0.05385996409335727,0,0,49.92,0,-0.4235217672982473,13
U0296_D8,U0296,0,normal,3,1396.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,76.83222222222223,0,-1.5258167865589627,18
U0296_D9,U0296,0,normal,3,1390.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,37.157222222222224,0,-1.5258167865589627,8
U0296_D10,U0296,0,normal,3,802.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,53.06055555555555,0,-1.5258167865589627,13
U0296_D11,U0296,0,normal,5,1364.0,0,0,0,0,0,1,5402.26,5402.26,5402.26,0.0439882697947214,0,0,21.823333333333334,0,-0.8890982878162369,11
U0296_D12,U0296,1,beneficiary_attack,6,403.0,0,1,0,0,1,2,8965.73,5749.65,4482.865,0.2977667493796526,1,1,67.90138888888889,0,-0.9974595670126415,7
U0296_D13,U0296,0,normal,3,868.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,23.68611111111111,0,-1.5258167865589627,7
U0296_D14,U0296,0,normal,3,278.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,84.96888888888888,0,-1.5258167865589627,20
U0296_D15,U0296,0,normal,5,1681.0,0,0,0,0,0,1,12028.66,12028.66,12028.66,0.03569303985722784,0,0,34.61222222222222,0,-0.1081008052684148,7
U0296_D16,U0296,0,normal,4,308.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,36.348333333333336,0,-1.5258167865589627,20
U0296_D17,U0296,0,normal,4,1807.0,0,0,0,0,0,1,25000.0,25000.0,25000.0,0.03320420586607637,0,0,70.83555555555556,0,1.4207208603828991,19
U0296_D18,U0296,0,normal,4,947.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,43.10138888888889,0,-1.5258167865589627,14
U0296_D19,U0296,0,normal,2,690.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,29.468055555555555,0,-1.5258167865589627,20
U0296_D20,U0296,0,normal,3,899.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,41.73166666666667,0,-1.5258167865589627,14
U0297_D1,U0297,0,normal,4,1646.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,-1.9029027505160094,8
U0297_D2,U0297,0,normal,3,1154.0,0,0,0,0,0,1,2633.29,2633.29,2633.29,0.05199306759098787,0,0,30.98611111111111,0,-0.9326718009982085,16
U0297_D3,U0297,0,normal,3,1088.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.1675,0,-1.9029027505160094,13
U0297_D4,U0297,0,normal,5,1728.0,0,0,0,0,0,1,4493.36,4493.36,4493.36,0.034722222222222224,0,0,67.54972222222223,0,-0.24733236543677165,9
U0297_D5,U0297,0,normal,3,181.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,27.408333333333335,0,-1.9029027505160094,13
U0297_D6,U0297,0,normal,3,1059.0,0,0,0,0,0,1,1585.36,1585.36,1585.36,0.056657223796034,0,0,71.56777777777778,0,-1.318779718822751,12
U0297_D7,U0297,0,normal,3,808.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,24.14027777777778,0,-1.9029027505160094,13
U0297_D8,U0297,0,normal,2,275.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,68.64916666666667,0,-1.9029027505160094,10
U0297_D9,U0297,0,normal,4,2265.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,25.499166666666667,0,-1.9029027505160094,11
U0297_D10,U0297,0,normal,3,1402.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.725833333333334,0,-1.9029027505160094,10
U0297_D11,U0297,0,normal,4,857.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,69.14611111111111,0,-1.9029027505160094,7
U0297_D12,U0297,0,normal,2,396.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,55.01861111111111,0,-1.9029027505160094,14
U0297_D13,U0297,0,normal,4,325.0,0,0,0,0,0,1,4019.15,4019.15,4019.15,0.1846153846153846,0,0,49.13111111111111,0,-0.42205418436702086,16
U0297_D14,U0297,0,normal,4,1088.0,0,0,0,0,0,1,5759.52,5759.52,5759.52,0.05514705882352941,0,0,23.938333333333333,0,0.21918200215717348,16
U0297_D15,U0297,0,normal,4,1493.0,0,0,0,0,0,1,5901.82,5901.82,5901.82,0.04018754186202277,0,0,76.5513888888889,0,0.27161218041949264,21
U0297_D16,U0297,1,beneficiary_attack,6,189.0,0,1,0,0,1,2,11904.550000000001,8681.45,5952.275000000001,0.6349206349206349,1,1,44.46861111111111,0,0.29020223413857466,17
U0297_D17,U0297,0,normal,5,1934.0,0,0,0,0,0,1,6470.4,6470.4,6470.4,0.031023784901758014,1,1,23.9,0,0.48110445558737436,17
U0297_D18,U0297,1,new_device,5,479.0,0,0,0,0,1,1,4554.23,4554.23,4554.23,0.12526096033402923,1,0,42.80722222222222,0,-0.2249049237584345,13
U0297_D19,U0297,0,normal,6,1737.0,0,0,0,0,0,1,10454.23,10454.23,10454.23,0.03454231433506045,1,0,49.68472222222222,0,1.948939431460712,15
U0297_D20,U0297,0,normal,4,1495.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,70.21666666666667,0,-1.9029027505160094,13
U0298_D1,U0298,0,normal,3,1322.0,0,0,0,0,0,1,6297.64,6297.64,6297.64,0.0453857791225416,0,0,0.0,0,0.48109270388040304,11
U0298_D2,U0298,1,composite_ato,9,679.0,1,1,1,1,1,2,80496.36,44441.82,40248.18,0.17673048600883653,1,1,51.77388888888889,0,14.788994584636566,15
U0298_D3,U0298,0,normal,3,1063.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,20.850833333333334,0,-2.172945058120592,12
U0298_D4,U0298,0,normal,2,640.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,80.07111111111111,0,-2.172945058120592,20
U0298_D5,U0298,0,normal,4,1085.0,0,0,0,0,0,1,5653.23,5653.23,5653.23,0.055299539170506916,0,0,22.374444444444446,0,0.20951660962746657,19
U0298_D6,U0298,0,normal,5,2661.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,66.26527777777778,0,-2.172945058120592,14
U0298_D7,U0298,0,normal,2,145.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,56.121944444444445,0,-2.172945058120592,22
U0298_D8,U0298,1,credential_attack,7,528.0,3,0,1,1,0,0,0.0,0.0,0.0,0.0,1,1,13.238055555555556,0,-2.172945058120592,12
U0298_D9,U0298,0,normal,4,1514.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,82.00888888888889,0,-2.172945058120592,22
U0298_D10,U0298,0,normal,3,1506.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,39.31944444444444,0,-2.172945058120592,14
U0298_D11,U0298,0,normal,5,1712.0,0,0,0,0,0,1,1630.36,1630.36,1630.36,0.035046728971962614,0,0,52.303333333333335,0,-1.485856401789658,18
U0298_D12,U0298,1,velocity_attack,9,695.0,0,0,0,0,0,7,30182.95,8939.79,4311.85,0.60431654676259,1,0,23.958055555555557,0,-0.3557861344469632,19
U0298_D13,U0298,0,normal,3,1586.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,71.38305555555556,0,-2.172945058120592,18
U0298_D14,U0298,0,normal,3,826.0,0,0,0,0,0,1,4261.06,4261.06,4261.06,0.07263922518159806,0,0,38.055277777777775,0,-0.37719075235653415,9
U0298_D15,U0298,1,new_device,5,233.0,0,0,0,0,1,1,13317.67,13317.67,13317.67,0.2575107296137339,1,0,48.35805555555555,0,3.439569960500318,9
U0298_D16,U0298,0,normal,3,635.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,55.80277777777778,0,-2.172945058120592,17
U0298_D17,U0298,0,normal,4,1095.0,0,0,0,0,0,1,7938.1,7938.1,7938.1,0.0547945205479452,0,0,40.87277777777778,0,1.1724378406383238,10
U0298_D18,U0298,0,normal,3,1261.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,58.28944444444444,0,-2.172945058120592,21
U0298_D19,U0298,0,normal,4,973.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,44.52916666666667,0,-2.172945058120592,18
U0298_D20,U0298,0,normal,3,169.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,16.524722222222223,0,-2.172945058120592,11
U0299_D1,U0299,1,beneficiary_attack,6,663.0,0,1,0,0,1,2,23291.41,12402.86,11645.705,0.18099547511312217,0,0,0.0,0,0.45589960710446664,14
U0299_D2,U0299,0,normal,4,1343.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,49.209722222222226,0,-1.5261964888087285,16
U0299_D3,U0299,0,normal,5,1443.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,54.0275,0,-1.5261964888087285,22
U0299_D4,U0299,0,normal,5,1397.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,32.2525,0,-1.5261964888087285,7
U0299_D5,U0299,0,normal,4,1405.0,0,0,0,0,0,1,13121.66,13121.66,13121.66,0.042704626334519574,0,0,26.44638888888889,0,0.7071067811865475,10
U0299_D6,U0299,1,beneficiary_attack,6,494.0,0,1,0,0,1,2,11585.42,9862.51,5792.71,0.24291497975708504,1,1,76.78083333333333,0,-0.5402786868587972,15
U0299_D7,U0299,0,normal,3,1153.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,48.58611111111111,0,-1.5261964888087285,15
U0299_D8,U0299,0,normal,4,795.0,0,0,0,0,0,1,4812.52,4812.52,4812.52,0.07547169811320754,0,0,44.278333333333336,0,-0.7071067811865475,12
U0299_D9,U0299,0,normal,3,761.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,56.36333333333334,0,-1.5261964888087285,21
U0299_D10,U0299,0,normal,3,681.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,16.07611111111111,0,-1.5261964888087285,13
U0299_D11,U0299,0,normal,3,1349.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,57.345555555555556,0,-1.5261964888087285,22
U0299_D12,U0299,1,new_device,5,416.0,0,0,0,0,1,1,4424.55,4424.55,4424.55,0.14423076923076922,1,0,43.86083333333333,0,-0.7731391787383868,19
U0299_D13,U0299,1,new_device,5,421.0,0,0,0,0,1,1,17810.23,17810.23,17810.23,0.14251781472684086,0,0,63.1225,0,1.5051002296223208,10
U0299_D14,U0299,0,normal,4,1689.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,45.99888888888889,0,-1.5261964888087285,8
U0299_D15,U0299,0,normal,2,508.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,28.111666666666668,0,-1.5261964888087285,13
U0299_D16,U0299,0,normal,4,1260.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.503055555555555,0,-1.5261964888087285,17
U0299_D17,U0299,0,normal,4,1782.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,72.83805555555556,0,-1.5261964888087285,18
U0299_D18,U0299,0,normal,4,1236.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,18.161666666666665,0,-1.5261964888087285,13
U0299_D19,U0299,0,normal,3,513.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,74.98555555555555,0,-1.5261964888087285,16
U0299_D20,U0299,0,normal,3,512.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.62555555555556,0,-1.5261964888087285,21
U0300_D1,U0300,1,velocity_attack,7,544.0,0,0,0,0,0,5,36639.38,12864.8,7327.875999999999,0.5514705882352942,0,0,0.0,0,0.7872900284070344,16
U0300_D2,U0300,0,normal,3,1051.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,69.785,0,-2.010349577656929,13
U0300_D3,U0300,0,normal,4,1960.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,30.3825,0,-2.010349577656929,20
U0300_D4,U0300,1,velocity_attack,10,1020.0,0,0,0,0,0,8,50815.11,16389.94,6351.88875,0.47058823529411764,1,0,63.937222222222225,0,0.41467720231480126,13
U0300_D5,U0300,0,normal,3,623.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,56.61666666666667,0,-2.010349577656929,22
U0300_D6,U0300,0,normal,2,205.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,10.831666666666667,0,-2.010349577656929,9
U0300_D7,U0300,0,normal,6,2326.0,0,0,0,0,0,1,5796.41,5796.41,5796.41,0.025795356835769563,0,0,50.01833333333333,0,0.2026062896346599,11
U0300_D8,U0300,0,normal,3,1126.0,0,0,0,0,0,1,9561.33,9561.33,9561.33,0.05328596802841919,0,0,68.54694444444445,0,1.639979043439765,8
U0300_D9,U0300,0,normal,2,331.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,48.393055555555556,0,-2.010349577656929,9
U0300_D10,U0300,0,normal,3,1320.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.443333333333335,0,-2.010349577656929,13
U0300_D11,U0300,0,normal,3,640.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,50.77,0,-2.010349577656929,16
U0300_D12,U0300,0,normal,4,1985.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,18.477777777777778,0,-2.010349577656929,11
U0300_D13,U0300,0,normal,3,556.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,46.284444444444446,0,-2.010349577656929,10
U0300_D14,U0300,1,velocity_attack,10,995.0,0,0,0,0,0,8,60292.28,13168.93,7536.535,0.4824120603015076,1,0,46.75083333333333,0,0.866951949891746,9
U0300_D15,U0300,0,normal,3,1126.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,84.22611111111111,0,-2.010349577656929,21
U0300_D16,U0300,0,normal,5,1432.0,0,0,0,0,0,1,4449.07,4449.07,4449.07,0.04189944134078212,0,0,48.49166666666667,0,-0.3117817467942072,22
U0300_D17,U0300,0,normal,4,1596.0,0,0,0,0,0,1,3218.19,3218.19,3218.19,0.03759398496240601,0,0,16.58138888888889,0,-0.7817076350477763,15
U0300_D18,U0300,0,normal,4,1291.0,0,0,0,0,0,1,3303.61,3303.61,3303.61,0.046475600309837335,0,0,45.41694444444445,0,-0.749095951232441,13
U0300_D19,U0300,0,normal,2,47.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,71.28305555555555,0,-2.010349577656929,12
U0300_D20,U0300,0,normal,4,1470.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,32.76305555555555,0,-2.010349577656929,21
U0301_D1,U0301,0,normal,3,1066.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,-1.5774218708352319,9
U0301_D2,U0301,0,normal,4,710.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,49.39416666666666,0,-1.5774218708352319,11
U0301_D3,U0301,0,normal,3,965.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,31.67527777777778,0,-1.5774218708352319,19
U0301_D4,U0301,1,composite_ato,9,725.0,1,1,1,1,1,2,79170.09,55144.03,39585.045,0.16551724137931034,1,1,75.10111111111111,0,10.748592623669559,22
U0301_D5,U0301,1,large_transfer,4,229.0,0,0,0,0,0,1,70125.04,70125.04,70125.04,0.26200873362445415,0,1,43.090833333333336,0,20.258154152072617,18
U0301_D6,U0301,0,normal,3,452.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,21.91027777777778,0,-1.5774218708352319,15
U0301_D7,U0301,0,normal,3,1353.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,50.68861111111111,0,-1.5774218708352319,18
U0301_D8,U0301,0,normal,4,1090.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,51.901666666666664,0,-1.5774218708352319,23
U0301_D9,U0301,0,normal,5,1697.0,0,0,0,0,0,1,5366.29,5366.29,5366.29,0.03535651149086623,0,0,57.36666666666667,0,0.09353665205431186,8
U0301_D10,U0301,0,normal,4,1757.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,21.979444444444443,0,-1.5774218708352319,7
U0301_D11,U0301,0,normal,5,2324.0,0,0,0,0,0,1,8116.65,8116.65,8116.65,0.025817555938037865,0,0,52.83277777777778,0,0.949945359562569,12
U0301_D12,U0301,0,normal,4,1651.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,70.30388888888889,0,-1.5774218708352319,11
U0301_D13,U0301,0,normal,3,1106.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,22.51388888888889,0,-1.5774218708352319,10
U0301_D14,U0301,0,normal,3,565.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,78.58694444444444,0,-1.5774218708352319,17
U0301_D15,U0301,0,normal,5,1497.0,0,0,0,0,0,1,1714.75,1714.75,1714.75,0.04008016032064128,0,0,41.52055555555555,0,-1.0434820116168808,11
U0301_D16,U0301,0,normal,4,2448.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,33.00055555555556,0,-1.5774218708352319,20
U0301_D17,U0301,0,normal,4,1588.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,58.78805555555556,0,-1.5774218708352319,7
U0301_D18,U0301,0,normal,3,1409.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,55.72416666666667,0,-1.5774218708352319,16
U0301_D19,U0301,0,normal,3,809.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,48.37305555555555,0,-1.5774218708352319,16
U0301_D20,U0301,1,new_device,5,308.0,0,0,0,0,1,1,5429.85,5429.85,5429.85,0.1948051948051948,1,0,46.66777777777778,0,0.11332800207729982,15
U0302_D1,U0302,0,normal,4,1694.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,-1.8075441454875625,15
U0302_D2,U0302,0,normal,2,536.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,44.764722222222225,0,-1.8075441454875625,13
U0302_D3,U0302,0,normal,4,912.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,29.45277777777778,0,-1.8075441454875625,18
U0302_D4,U0302,0,normal,4,711.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,39.65277777777778,0,-1.8075441454875625,10
U0302_D5,U0302,0,normal,4,947.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.538333333333334,0,-1.8075441454875625,8
U0302_D6,U0302,0,normal,3,921.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,47.30444444444444,0,-1.8075441454875625,8
U0302_D7,U0302,0,normal,3,387.0,0,0,0,0,0,1,8889.22,8889.22,8889.22,0.15503875968992248,0,0,83.38527777777777,0,0.9701504241578451,19
U0302_D8,U0302,0,normal,3,1075.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,49.90638888888889,0,-1.8075441454875625,21
U0302_D9,U0302,0,normal,4,721.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,36.12,0,-1.8075441454875625,10
U0302_D10,U0302,0,normal,3,1211.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,49.343333333333334,0,-1.8075441454875625,11
U0302_D11,U0302,0,normal,3,1170.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,56.07888888888889,0,-1.8075441454875625,20
U0302_D12,U0302,0,normal,4,767.0,0,0,0,0,0,1,2649.64,2649.64,2649.64,0.07822685788787484,0,0,13.940833333333334,0,-0.9795872899349652,10
U0302_D13,U0302,0,normal,4,1001.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,47.999722222222225,0,-1.8075441454875625,10
