session_id,user_id,label,attack_type,Isolation Forest,Autoencoder,LSTM Autoencoder
U0554_D3,U0554,0,normal,-0.123485211570823,0.07461473,0.1946163
U0098_D9,U0098,1,new_location,0.1092254709301296,1.3551142,0.28156546
U0152_D6,U0152,0,normal,-0.0408203384919858,0.32625163,0.28156546
U0586_D20,U0586,0,normal,-0.1228658028616643,0.09508911,0.21377696
U0022_D19,U0022,0,normal,-0.0311766211015919,0.2659566,0.26129663
U0540_D8,U0540,0,normal,-0.1284559147158534,0.04767655,0.41658178
U0108_D9,U0108,0,normal,-0.0662589960334724,0.26040304,0.22661936
U0331_D5,U0331,0,normal,-0.1297398160356038,0.06997116,0.22791468
U0230_D16,U0230,0,normal,-0.088123113354837,0.14968067,0.22661936
U0431_D15,U0431,0,normal,-0.0542818920059711,0.15991995,0.26129663
U0572_D1,U0572,0,normal,-0.0024429478402145,0.56910366,0.28156546
U0209_D20,U0209,0,normal,-0.0147559745104434,0.14977166,0.28156546
U0384_D18,U0384,0,normal,-0.0573962161678129,0.20225021,0.25575376
U0173_D3,U0173,0,normal,-0.0887510670707166,0.10232365,0.41035748
U0500_D14,U0500,0,normal,-0.1068163739663297,0.17229056,0.22791468
U0409_D7,U0409,0,normal,-0.0429792800467496,0.24777651,0.41057152
U0493_D1,U0493,0,normal,-0.0555256669859129,0.31979322,0.21377696
U0044_D14,U0044,0,normal,0.0973696528932158,0.419783,0.26129663
U0454_D2,U0454,1,velocity_attack,0.2040765374376479,18.419878,0.41845408
U0398_D6,U0398,0,normal,-0.0674682850327016,0.092452794,0.2699893
U0579_D2,U0579,0,normal,-0.1053528220413292,0.12441608,0.21377696
U0248_D4,U0248,0,normal,-0.0569757377345121,0.19969659,0.4030065
U0013_D20,U0013,0,normal,0.0125185854889469,0.6798909,0.21377696
U0238_D13,U0238,0,normal,-0.0452228811976482,0.27196983,0.22661936
U0529_D1,U0529,0,normal,-0.0676137206571232,0.19505468,0.1946163
U0495_D20,U0495,0,normal,-0.0772811828519258,0.110263236,0.25575376
U0188_D17,U0188,0,normal,-0.0199977568189232,0.30752584,0.41057152
U0112_D8,U0112,0,normal,-0.1000330174752792,0.23239061,0.3965624
U0260_D7,U0260,0,normal,-0.0782522135640444,0.062101856,0.2699893
U0344_D19,U0344,0,normal,-0.0454436909285155,0.22468048,0.22791468
U0450_D6,U0450,0,normal,-0.0432531707101931,0.16289876,0.2699893
U0563_D11,U0563,0,normal,-0.0323911884745765,0.28763893,0.25575376
U0131_D8,U0131,0,normal,-0.1301650449113272,0.04139951,0.21377696
U0148_D15,U0148,0,normal,-0.1261732748804603,0.037515506,0.21377696
U0415_D12,U0415,0,normal,-0.1074210327179991,0.08624038,0.21377696
U0308_D2,U0308,0,normal,0.003398923641913,0.5834002,0.26129663
U0557_D20,U0557,0,normal,-0.0269534267670459,0.2694025,0.2699893
U0363_D2,U0363,0,normal,-0.1354710046349943,0.035872452,0.21377696
U0050_D9,U0050,0,normal,-0.0656524801611285,0.0545559,0.25575376
U0109_D10,U0109,0,normal,-0.0744997755624886,0.07030557,0.2699893
U0583_D12,U0583,0,normal,-0.0099394391163654,0.45284218,0.22791468
U0591_D15,U0591,0,normal,-0.0465755939602003,0.20594555,0.2699893
U0584_D4,U0584,0,normal,0.0220137584480869,0.13584337,0.2699893
U0206_D13,U0206,0,normal,-0.0711144059496577,0.13488293,0.21377696
U0048_D5,U0048,0,normal,-0.0873807129334093,0.08497421,0.22661936
U0360_D15,U0360,1,large_transfer,0.2379754633065195,4.012725,0.2699893
U0026_D8,U0026,0,normal,-0.0431769589689228,0.2644502,0.2699893
U0169_D9,U0169,0,normal,-0.1304242397088131,0.06437084,0.21377696
U0512_D4,U0512,0,normal,-0.0394130166568643,0.3725681,0.28156546
U0487_D13,U0487,0,normal,-0.1321638200378908,0.04634712,0.22791468
U0104_D14,U0104,0,normal,0.0310207981929941,0.9115625,0.21377696
U0417_D9,U0417,0,normal,-0.0441036079601518,0.13914934,0.2699893
U0229_D12,U0229,0,normal,0.0413043685115502,0.14223355,0.25575376
U0100_D19,U0100,0,normal,-0.103345730554294,0.18381004,0.22791468
U0005_D8,U0005,0,normal,0.1254570564381307,0.4323941,0.22661936
U0588_D20,U0588,0,normal,-0.0265095650448684,0.4175442,0.28156546
U0197_D9,U0197,0,normal,-0.1071567154782029,0.103202194,0.21377696
U0371_D12,U0371,0,normal,0.0926256053330151,0.38650295,0.2699893
U0239_D20,U0239,0,normal,-0.0658828828494252,0.11231812,0.2699893
U0564_D20,U0564,0,normal,-0.1205232961703564,0.12111705,0.22791468
U0035_D3,U0035,1,beneficiary_attack,0.1751895220465317,2.1716726,0.5442336
U0378_D16,U0378,0,normal,-0.0011925263027537,0.264125,0.41057152
U0252_D3,U0252,1,beneficiary_attack,0.2023149674702798,3.431555,0.5442336
U0407_D16,U0407,0,normal,-0.0487682651629682,0.35181892,0.41150656
U0415_D5,U0415,0,normal,-0.1316192396497397,0.04442203,0.21377696
U0388_D3,U0388,0,normal,0.0625708526927869,0.10725525,0.4030065
U0334_D6,U0334,0,normal,0.0834942361021507,0.748952,0.2699893
U0252_D15,U0252,0,normal,-0.1220698837075083,0.08315657,0.1946163
U0029_D8,U0029,0,normal,-0.1135333082296222,0.10031512,0.22791468
U0549_D3,U0549,1,large_transfer,0.2292190069656996,64.73508,0.2699893
U0373_D4,U0373,0,normal,0.0652279312741602,0.1140255,0.21377696
U0539_D5,U0539,0,normal,-0.1112665708998421,0.11686737,0.21377696
U0238_D11,U0238,0,normal,0.1331404765478789,0.18036506,0.28156546
U0287_D16,U0287,0,normal,-0.1387393066106543,0.024859888,0.21377696
U0340_D17,U0340,0,normal,-0.090387092634094,0.17576101,0.21377696
U0083_D16,U0083,0,normal,-0.0564718483801881,0.26452768,0.28156546
U0338_D11,U0338,0,normal,-0.1156003457811527,0.08111158,0.21377696
U0316_D9,U0316,0,normal,-0.0378622658026617,0.30390358,0.28156546
U0176_D1,U0176,0,normal,0.0286299792624978,0.62241215,0.28156546
U0141_D2,U0141,1,velocity_attack,0.2060709170571624,19.241146,0.41845408
U0552_D17,U0552,0,normal,-0.0251578825352084,0.31836095,0.40022975
U0343_D2,U0343,0,normal,-0.1255149363617228,0.044211872,0.21377696
U0584_D12,U0584,0,normal,-0.076671738653203,0.09375141,0.4030065
U0087_D20,U0087,0,normal,-0.0851211758487599,0.19508813,0.22661936
U0103_D8,U0103,0,normal,-0.0288797338008083,0.23371464,0.2699893
U0573_D11,U0573,0,normal,-0.1376220106630105,0.016834173,0.21377696
U0354_D19,U0354,0,normal,-0.1095579667616238,0.16753851,0.21377696
U0157_D19,U0157,0,normal,0.0080182041206201,0.17836072,0.22661936
U0055_D14,U0055,0,normal,-0.1076604623446059,0.09260568,0.1946163
U0540_D12,U0540,0,normal,-0.1204184217329983,0.07186234,0.21377696
U0279_D9,U0279,0,normal,-0.1153895922914512,0.12266783,0.22791468
U0503_D1,U0503,0,normal,-0.0381034958122385,0.4576576,0.41150656
U0107_D2,U0107,1,new_location,0.1174699235970649,1.5668087,0.28156546
U0010_D9,U0010,0,normal,-0.0463540637400453,0.29974103,0.28156546
U0206_D7,U0206,0,normal,-0.0272618889268791,0.4321038,0.22791468
U0397_D20,U0397,0,normal,-0.0695611628694264,0.1100386,0.22661936
U0392_D7,U0392,0,normal,-0.0952002946216489,0.10397209,0.21377696
U0296_D5,U0296,0,normal,-0.10213016665446,0.12550186,0.41658178
U0298_D6,U0298,0,normal,-0.0097361379489563,0.53637767,0.41150656
U0218_D10,U0218,0,normal,-0.0039606875932493,0.08485282,0.2699893
U0470_D3,U0470,0,normal,-0.060221599729495,0.25004777,0.28156546
U0010_D11,U0010,0,normal,0.0873330345272127,0.28105515,0.22661936
U0042_D2,U0042,0,normal,-0.0421344926626573,0.30067438,0.28156546
U0164_D7,U0164,0,normal,-0.0859547585423134,0.15214683,0.22661936
U0381_D14,U0381,0,normal,-0.0931285720644639,0.13037509,0.22661936
U0377_D3,U0377,0,normal,-0.1272342700456041,0.030222198,0.21377696
U0315_D12,U0315,0,normal,-0.0759840843450951,0.2624801,0.22791468
U0457_D12,U0457,0,normal,-0.1325638463241639,0.03201203,0.1946163
U0288_D20,U0288,1,beneficiary_attack,0.2143455066042785,2.404008,0.5442336
U0321_D13,U0321,0,normal,-0.106353277197527,0.037452754,0.21377696
U0052_D6,U0052,0,normal,-0.0297439952318275,0.31228814,0.26129663
U0465_D9,U0465,0,normal,-0.0243341270923676,0.29008502,0.28156546
U0591_D3,U0591,0,normal,-0.1108099098036271,0.1452119,0.22791468
U0536_D18,U0536,0,normal,-0.0907855116804224,0.13298891,0.1946163
U0583_D20,U0583,0,normal,-0.1362166105500111,0.027371524,0.21377696
U0011_D16,U0011,0,normal,-0.0440710999515954,0.23615381,0.22661936
U0439_D20,U0439,0,normal,-0.1033565765514205,0.1506018,0.22791468
U0473_D19,U0473,0,normal,-0.085041327905786,0.1666817,0.22791468
U0464_D1,U0464,0,normal,-0.0819817528159619,0.17375356,0.41658178
U0215_D14,U0215,0,normal,-0.1271607300962264,0.030850612,0.21377696
U0077_D2,U0077,1,new_location,0.1387107238509504,1.5210822,0.28156546
U0457_D6,U0457,0,normal,-0.1092527185893632,0.08510394,0.21377696
U0288_D17,U0288,1,composite_ato,0.250950462709394,6.007772,0.69102186
U0045_D10,U0045,0,normal,-0.1028739448110507,0.08852117,0.21377696
U0060_D5,U0060,0,normal,-0.1328768167765587,0.03558291,0.21377696
U0015_D12,U0015,0,normal,-0.0667259515965423,0.112865314,0.2699893
U0325_D13,U0325,1,new_device,0.1669808979315694,0.97262627,0.4589417
U0198_D20,U0198,0,normal,-0.1120274983357424,0.10469285,0.22791468
U0434_D5,U0434,0,normal,-0.1109363607668201,0.13913764,0.22791468
U0384_D2,U0384,0,normal,-0.0375068644203885,0.3216757,0.2699893
U0205_D20,U0205,0,normal,0.0770370239747706,0.20408493,0.2699893
U0070_D18,U0070,0,normal,0.1092440152897989,8.63776,0.26129663
U0021_D11,U0021,0,normal,0.0068155567470046,0.31915984,0.26129663
U0284_D19,U0284,1,beneficiary_attack,0.2322743636153337,5.1136236,0.5442336
U0072_D13,U0072,0,normal,-0.109175283768638,0.062367644,0.21377696
U0063_D5,U0063,1,credential_attack,0.1148821520272951,1.4887694,0.78122795
U0165_D20,U0165,0,normal,-0.1015877870956146,0.108615465,0.21377696
U0303_D18,U0303,0,normal,-0.0571812015683471,0.18929736,0.2699893
U0566_D15,U0566,0,normal,-0.1011628514558385,0.12160982,0.21377696
U0372_D11,U0372,0,normal,0.1642814646418577,0.55603564,0.2699893
U0081_D8,U0081,0,normal,-0.1056497261033005,0.06580416,0.21377696
U0332_D1,U0332,0,normal,-0.0271358716556368,0.35231036,0.25575376
U0077_D8,U0077,0,normal,-0.1210523023862812,0.103805974,0.22791468
U0389_D11,U0389,0,normal,-0.0424371443257972,0.21527801,0.25575376
U0191_D6,U0191,1,new_location,0.176864948752811,1.3576093,0.28156546
U0275_D14,U0275,1,new_location,0.1424181512302901,1.9537133,0.28156546
U0371_D19,U0371,0,normal,0.1420189471643977,0.6512335,0.2699893
U0003_D8,U0003,0,normal,-0.0729734450043675,0.11894936,0.22661936
U0566_D12,U0566,0,normal,-0.1285320199734162,0.07709733,0.3965624
U0008_D19,U0008,0,normal,-0.0414298958287429,0.017078975,0.2699893
U0018_D10,U0018,0,normal,0.0190289066145681,0.7691191,0.28156546
U0426_D4,U0426,0,normal,0.0221198101700889,0.5434377,0.22661936
U0554_D18,U0554,0,normal,0.0116808813748252,0.87877035,0.26129663
U0090_D7,U0090,0,normal,0.0885968464083593,0.39579916,0.26129663
U0140_D11,U0140,0,normal,-0.0894337310233195,0.15263796,0.22661936
U0130_D9,U0130,0,normal,-0.1076787476893343,0.060016174,0.21377696
U0043_D7,U0043,0,normal,0.0895036655232037,0.20431274,0.21377696
U0585_D6,U0585,1,beneficiary_attack,0.2458212868377881,4.031,0.5442336
U0314_D5,U0314,0,normal,0.074848245496441,0.540154,0.26129663
U0195_D1,U0195,0,normal,-0.0066903868581999,0.573333,0.22791468
U0484_D1,U0484,0,normal,-0.089451032592435,0.1667742,0.1946163
U0130_D7,U0130,1,composite_ato,0.2611289166337284,49.524204,0.69102186
U0167_D10,U0167,0,normal,0.0014563825315417,0.42393434,0.28156546
U0310_D1,U0310,0,normal,-0.0795756184375042,0.2453224,0.1946163
U0449_D18,U0449,0,normal,-0.0635094595176049,0.12775463,0.2699893
U0255_D19,U0255,0,normal,-0.0937408127538525,0.07945488,0.1946163
U0497_D16,U0497,0,normal,-0.1229058131409697,0.047827944,0.21377696
U0241_D8,U0241,0,normal,-0.0578122683877116,0.42773536,0.41035748
U0560_D13,U0560,0,normal,-0.0216012640972104,0.510333,0.41150656
U0392_D9,U0392,0,normal,0.0834071143378683,0.20674215,0.1946163
U0290_D14,U0290,0,normal,-0.0514794040081993,0.24128093,0.41057152
U0012_D15,U0012,0,normal,-0.1183113213793446,0.049209412,0.21377696
U0522_D18,U0522,0,normal,0.0656090212379837,0.13473767,0.22791468
U0423_D20,U0423,0,normal,-0.1249422260947046,0.07405613,0.21377696
U0000_D16,U0000,0,normal,-0.0838792870733591,0.10392747,0.21377696
U0447_D20,U0447,0,normal,-0.0385045437628825,0.243652,0.2699893
U0268_D3,U0268,0,normal,-0.1256793765950968,0.018871302,0.21377696
U0495_D4,U0495,0,normal,-0.0387189155912765,0.27942848,0.22661936
U0570_D15,U0570,0,normal,-0.0887822982499038,0.11239823,0.1946163
U0100_D2,U0100,0,normal,-0.0118203490568886,0.53794384,0.28156546
U0275_D18,U0275,0,normal,-0.0442293194203793,0.23704359,0.25575376
U0265_D19,U0265,0,normal,-0.0598756053957823,0.17922878,0.2699893
U0543_D6,U0543,0,normal,-0.0072779723438366,0.42434978,0.28156546
U0586_D16,U0586,0,normal,-0.1208002942914394,0.081110924,0.1946163
U0582_D12,U0582,0,normal,-0.1017195845930641,0.11488938,0.22791468
U0176_D2,U0176,0,normal,-0.0335242886785238,0.4127086,0.25575376
U0467_D8,U0467,0,normal,-0.1152476008498094,0.025983673,0.1946163
U0354_D5,U0354,0,normal,0.1535397336925708,0.4595766,0.25575376
U0234_D18,U0234,0,normal,-0.1247871703323644,0.061029725,0.41035748
U0391_D7,U0391,0,normal,-0.0370836116301265,0.21583603,0.2699893
U0046_D7,U0046,0,normal,-0.102343241717853,0.14574869,0.41035748
U0053_D1,U0053,0,normal,-0.0816949573561698,0.13511714,0.1946163
U0505_D2,U0505,0,normal,0.011550771520229,0.59816855,0.22791468
U0585_D3,U0585,0,normal,0.0127145144201543,0.8353318,0.21377696
U0593_D4,U0593,0,normal,-0.0851342221023375,0.14963837,0.22791468
U0117_D5,U0117,0,normal,0.0070537930701112,0.47672483,0.22791468
U0166_D16,U0166,0,normal,-0.0070625409672235,0.23152345,0.25575376
U0240_D13,U0240,0,normal,0.1979806125178941,1.1873192,0.26129663
U0461_D5,U0461,0,normal,-0.1274951639492435,0.030318482,0.1946163
U0387_D17,U0387,0,normal,-0.1037645531399853,0.10826143,0.41658178
U0289_D2,U0289,0,normal,-0.1026278796906113,0.15527779,0.22791468
U0095_D2,U0095,0,normal,-0.0372930194011358,0.19962102,0.22661936
U0169_D13,U0169,0,normal,-0.0568011638706734,0.25910383,0.22791468
U0358_D20,U0358,0,normal,0.0968272800070831,0.30040944,0.2699893
U0107_D12,U0107,0,normal,-0.1328947004851188,0.04385093,0.21377696
U0051_D18,U0051,0,normal,0.0740842053562397,0.5540284,0.28156546
U0472_D14,U0472,0,normal,-0.1179087496409212,0.07101198,0.21377696
U0334_D15,U0334,0,normal,-0.1251692810084412,0.1012483,0.21377696
U0545_D10,U0545,0,normal,-0.1330920172526164,0.015660215,0.41658178
U0130_D15,U0130,1,composite_ato,0.2425156762643313,78.99844,0.69102186
U0365_D17,U0365,0,normal,0.0117669320757424,0.16382974,0.2699893
U0592_D18,U0592,0,normal,0.0683765217592264,0.07381317,0.1946163
U0438_D9,U0438,0,normal,0.1019409889072174,0.20678094,0.22661936
U0000_D2,U0000,1,new_location,0.213612208124414,2.9801006,0.28156546
U0268_D14,U0268,0,normal,-0.0735192250745079,0.0918426,0.1946163
U0238_D10,U0238,1,beneficiary_attack,0.2030878651502264,3.455115,0.5442336
U0206_D1,U0206,0,normal,-0.0330309943534106,0.33801103,0.21377696
U0513_D16,U0513,0,normal,0.12443553841521,0.29094443,0.25575376
U0203_D20,U0203,0,normal,0.0984920588286183,0.21233933,0.22791468
U0439_D3,U0439,0,normal,-0.1073364021895728,0.027284894,0.21377696
U0326_D20,U0326,0,normal,-0.0332283642950324,0.20665425,0.28156546
U0133_D20,U0133,0,normal,-0.0076186293648338,0.58235073,0.41150656
U0514_D12,U0514,0,normal,-0.1066945018443357,0.16274798,0.3965624
U0444_D2,U0444,0,normal,-0.0495056470423315,0.03530475,0.2699893
U0218_D14,U0218,1,credential_attack,0.1158064423580351,1.4977403,0.78122795
U0524_D6,U0524,0,normal,-0.1263220753046625,0.09546239,0.21377696
U0210_D5,U0210,0,normal,0.0753318598835105,0.08250436,0.1946163
U0537_D20,U0537,0,normal,-0.0202016291954753,0.50459415,0.25575376
U0270_D16,U0270,0,normal,-0.0570403049727952,0.2037381,0.28156546
U0386_D5,U0386,0,normal,0.0168718008083921,0.7819354,0.26129663
U0186_D11,U0186,0,normal,-0.0993475778576554,0.23182398,0.22791468
U0009_D19,U0009,1,new_location,0.1347766270101322,1.5343705,0.28156546
U0413_D14,U0413,0,normal,-0.1216834421156087,0.08569718,0.21377696
U0430_D9,U0430,0,normal,-0.132011607813449,0.051030215,0.21377696
U0268_D5,U0268,0,normal,-0.1007983650014135,0.14570236,0.21377696
U0113_D11,U0113,0,normal,0.1249288892569038,0.26656026,0.4030065
U0102_D16,U0102,1,credential_attack,0.1142745962888369,1.4995246,0.78122795
U0196_D16,U0196,0,normal,0.0928346871681753,0.2805763,0.21377696
U0427_D11,U0427,0,normal,0.0075533370806586,0.59426516,0.1946163
U0580_D12,U0580,0,normal,-0.0902596051902084,0.17331591,0.22661936
U0308_D6,U0308,0,normal,-0.1409781321330598,0.01819419,0.1946163
U0233_D19,U0233,0,normal,-0.014572348401924,0.26745504,0.28156546
U0416_D2,U0416,0,normal,-0.1333114954127762,0.029179761,0.21377696
U0416_D9,U0416,0,normal,0.0929613821762121,0.26867238,0.40022975
U0344_D15,U0344,0,normal,-0.0555269910084468,0.18007104,0.2699893
U0510_D6,U0510,0,normal,-0.0781330352372371,0.11232962,0.21377696
U0467_D17,U0467,1,beneficiary_attack,0.1773254794969181,3.593688,0.5442336
U0586_D9,U0586,0,normal,-0.0165837034379172,0.06429932,0.2699893
U0059_D10,U0059,1,credential_attack,0.1240014961044069,1.6533272,0.78122795
U0275_D1,U0275,0,normal,0.002141193653294,0.5030416,0.28156546
U0201_D1,U0201,0,normal,-0.0834936515990782,0.16978236,0.21377696
U0470_D1,U0470,0,normal,0.007099603640171,0.52551544,0.2699893
U0142_D19,U0142,0,normal,-0.1025632104619729,0.1898998,0.21377696
U0046_D16,U0046,0,normal,-0.0838665695389714,0.1295363,0.1946163
U0149_D10,U0149,0,normal,-0.0357827838032668,0.1670315,0.2699893
U0303_D8,U0303,0,normal,-0.0319164236946197,0.28374425,0.2699893
U0088_D17,U0088,0,normal,-0.0868056481978862,0.13244988,0.41658178
U0500_D19,U0500,0,normal,-0.0845070694510291,0.18763828,0.22661936
U0008_D10,U0008,0,normal,-0.0885971941228039,0.11630489,0.22791468
U0249_D4,U0249,0,normal,0.1386151781113591,0.4274889,0.28156546
U0323_D1,U0323,0,normal,-0.0825999645928347,0.25579336,0.22791468
U0246_D3,U0246,0,normal,-0.0666659235365897,0.22035791,0.21377696
U0309_D10,U0309,0,normal,-0.0966564931752879,0.1826815,0.22791468
U0014_D8,U0014,1,large_transfer,0.2311681541202176,20.507458,0.2699893
U0301_D8,U0301,0,normal,-0.0952343789805916,0.1534481,0.22791468
U0334_D2,U0334,1,velocity_attack,0.2027343500819162,28.546288,0.40494108
U0120_D15,U0120,0,normal,-0.1080801764401561,0.16984886,0.22791468
U0306_D8,U0306,0,normal,-0.0624824195648296,0.115406275,0.25575376
U0086_D19,U0086,0,normal,0.0017811638940625,0.62084407,0.28156546
U0386_D1,U0386,1,credential_attack,-0.0002583358168183,1.9265532,0.78122795
U0169_D4,U0169,0,normal,-0.0180076420169941,0.30709305,0.2699893
U0245_D20,U0245,0,normal,-0.1137337054058865,0.08542955,0.22791468
U0434_D14,U0434,1,beneficiary_attack,0.2000265954767109,1.7948966,0.5442336
U0048_D2,U0048,0,normal,0.1330226317655273,0.51998764,0.28156546
U0575_D14,U0575,0,normal,0.0676413040123709,0.079425044,0.1946163
U0254_D1,U0254,0,normal,-0.0196261221531296,0.27117804,0.22661936
U0372_D4,U0372,1,credential_attack,0.1235582291124962,1.6208464,0.78122795
U0092_D4,U0092,0,normal,-0.1175588346588166,0.09913881,0.22791468
U0564_D2,U0564,0,normal,-0.1054724045924481,0.11885406,0.22791468
U0068_D4,U0068,0,normal,-0.0871135579655093,0.083492786,0.22661936
U0258_D13,U0258,0,normal,-0.0801352141873608,0.24327438,0.22791468
U0376_D16,U0376,0,normal,0.0654180971362086,0.2049039,0.28156546
U0048_D3,U0048,1,new_device,0.1260245026612807,1.6624476,0.4589417
U0534_D11,U0534,0,normal,-0.1089042374652888,0.17557794,0.22791468
U0428_D16,U0428,1,new_device,0.1326552616220065,1.2613921,0.4589417
U0179_D13,U0179,0,normal,-0.0954455208061508,0.21233408,0.22791468
U0199_D18,U0199,0,normal,-0.128142374119322,0.05946924,0.22791468
U0353_D6,U0353,0,normal,0.0401997647656823,1.287313,0.26129663
U0136_D3,U0136,0,normal,-0.1166971767558736,0.096359074,0.1946163
U0082_D6,U0082,0,normal,-0.0479525163107422,0.22715205,0.28156546
U0299_D16,U0299,0,normal,-0.1248621155162832,0.050999355,0.22791468
U0227_D14,U0227,0,normal,0.0691550848585395,0.08990399,0.21377696
U0359_D9,U0359,0,normal,0.0025135200158701,0.2676586,0.28156546
U0226_D10,U0226,0,normal,-0.0343315355875742,0.18983161,0.28156546
U0569_D10,U0569,0,normal,-0.1087623382228833,0.09229735,0.21377696
U0253_D9,U0253,1,large_transfer,0.2404970329604622,63.175312,0.2699893
U0279_D6,U0279,0,normal,-0.0599165147175872,0.20809498,0.22661936
U0387_D4,U0387,0,normal,-0.115829752757963,0.09139517,0.1946163
U0028_D3,U0028,0,normal,-0.1088718113341086,0.17774703,0.21377696
U0559_D7,U0559,1,credential_attack,0.127454028619099,1.6780046,0.78122795
U0559_D10,U0559,0,normal,-0.09183212610029,0.06426624,0.21377696
U0033_D18,U0033,0,normal,0.0734176243384421,1.1405771,0.22661936
U0071_D3,U0071,0,normal,-0.0945342385028557,0.116261005,0.21377696
U0069_D1,U0069,0,normal,-0.0640031121665797,0.34107912,0.22791468
U0303_D9,U0303,0,normal,-0.0371423917088679,0.26897067,0.2699893
U0284_D1,U0284,0,normal,-0.0735801367737297,0.17436102,0.1946163
U0180_D5,U0180,0,normal,-0.1233562166030829,0.07923561,0.21377696
U0503_D7,U0503,0,normal,0.0969720670166273,0.40675157,0.22661936
U0108_D13,U0108,0,normal,-0.1161062230765515,0.0943912,0.21377696
U0188_D11,U0188,0,normal,-0.1393216101634353,0.01726394,0.21377696
U0332_D8,U0332,0,normal,-0.063040978088744,0.17710783,0.2699893
U0434_D1,U0434,1,new_location,0.0472859681913147,0.90921944,0.28156546
U0012_D7,U0012,0,normal,-0.0529501463176219,0.16674681,0.2699893
U0546_D3,U0546,0,normal,-0.1172849352904996,0.12500931,0.22791468
U0044_D3,U0044,0,normal,-0.0862366585893374,0.26569855,0.21377696
U0152_D18,U0152,0,normal,-0.1289331048320805,0.062221006,0.22791468
U0312_D9,U0312,0,normal,-0.045563156853434,0.12708105,0.28156546
U0558_D16,U0558,0,normal,-0.086331576426783,0.11353012,0.21377696
U0244_D13,U0244,0,normal,-0.0342582699946902,0.23803908,0.28156546
U0136_D17,U0136,0,normal,-0.0371513994013818,0.12782809,0.41057152
U0140_D16,U0140,0,normal,-0.0200612473434053,0.29435384,0.28156546
U0390_D18,U0390,0,normal,-0.0641866441924478,0.21227619,0.28156546
U0383_D14,U0383,0,normal,-0.123823794917768,0.084179424,0.3965624
U0380_D8,U0380,0,normal,0.0616042139158389,0.78431803,0.28156546
U0504_D18,U0504,0,normal,-0.1189422551902856,0.079519294,0.1946163
U0014_D16,U0014,0,normal,-0.0525858437713738,0.26801583,0.2699893
U0482_D5,U0482,0,normal,0.0317719162952971,0.80667615,0.22661936
U0270_D10,U0270,0,normal,-0.1171204283405137,0.06981688,0.21377696
U0534_D12,U0534,0,normal,-0.0536754248606787,0.1587311,0.25575376
U0402_D13,U0402,0,normal,-0.0516523095685008,0.14009506,0.22661936
U0200_D14,U0200,1,new_device,0.1282864614505069,3.00241,0.4589417
U0217_D3,U0217,0,normal,-0.0954294173597002,0.103656664,0.41035748
U0491_D15,U0491,0,normal,-0.0026471762744201,0.6690895,0.21377696
U0245_D15,U0245,0,normal,0.0907265856460007,0.38675016,0.22791468
U0349_D8,U0349,0,normal,0.0974261372550148,0.31257936,0.22791468
U0585_D11,U0585,0,normal,-0.11842172912247,0.09631273,0.21377696
U0356_D17,U0356,0,normal,-0.09827989416195,0.05105411,0.22661936
U0012_D8,U0012,0,normal,-0.1097023562927058,0.10422313,0.22791468
U0306_D13,U0306,0,normal,-0.0409950070481461,0.3490679,0.41035748
U0041_D20,U0041,0,normal,0.0696906782311151,0.28271785,0.40022975
U0052_D10,U0052,0,normal,-0.0386463945495857,0.23767678,0.2699893
U0563_D5,U0563,0,normal,-0.0901740125480864,0.14143284,0.21377696
U0440_D10,U0440,0,normal,-0.0381278433309547,0.3725086,0.28156546
U0228_D10,U0228,0,normal,-0.0599302933542033,0.13812351,0.2699893
U0453_D17,U0453,0,normal,-0.0808702823846814,0.0684298,0.2699893
U0511_D12,U0511,0,normal,-0.1211668739100935,0.075289235,0.22791468
U0092_D9,U0092,0,normal,-0.0811155055378392,0.26005772,0.22791468
U0092_D10,U0092,0,normal,-0.1242492859144763,0.060536597,0.21377696
U0203_D17,U0203,0,normal,0.0124915680677051,0.6815394,0.41035748
U0360_D4,U0360,0,normal,0.1433509153914175,1.0855985,0.28156546
U0105_D14,U0105,0,normal,-0.1063344188934592,0.12578468,0.21377696
U0515_D13,U0515,0,normal,-0.1292467841040587,0.067166455,0.21377696
U0205_D18,U0205,0,normal,-0.0418389737087253,0.2916757,0.2699893
U0263_D11,U0263,0,normal,0.055349341311509,0.20785457,0.26129663
U0549_D9,U0549,0,normal,0.1049416549619681,0.27723584,0.1946163
U0039_D3,U0039,0,normal,-0.1186673422418893,0.06679335,0.22791468
U0195_D13,U0195,0,normal,-0.0370721436550117,0.25426114,0.41057152
U0348_D15,U0348,0,normal,-0.0491735367929583,0.2177547,0.2699893
U0130_D13,U0130,0,normal,-0.031867482664862,0.3058726,0.2699893
U0184_D15,U0184,0,normal,-0.107122610532561,0.13125214,0.22791468
U0499_D3,U0499,0,normal,-0.1217597245999242,0.047702506,0.41658178
U0265_D3,U0265,0,normal,-0.0079265146964773,0.29109228,0.28156546
U0341_D19,U0341,0,normal,0.0586545117010377,0.5353928,0.26129663
U0223_D1,U0223,0,normal,-0.0936893685312944,0.13624622,0.21377696
U0155_D4,U0155,0,normal,-0.1209528022228941,0.103168845,0.1946163
U0160_D1,U0160,0,normal,-0.0154808941865328,0.17547326,0.22661936
U0297_D1,U0297,0,normal,-0.0681499154199429,0.33358175,0.22791468
U0154_D16,U0154,0,normal,-0.0426997821700828,0.40211034,0.41150656
